학년,교과목명,학점,시간,N/P과목,담당교수,강좌번호,신청인원,제한인원,강의시간,비고,강의계획서
2학년,기초웹프로그래밍,3,3,N,박주영,6050,0,30,월 15:00~16:15 (S10219)  수 15:00~16:15 (S10219),"*융합소프트웨어학부 공통전공 (데이터사이언스, 인공지능전공 전용)",
2학년,자료구조,3,3,N,박주영,6051,0,45,월 10:30~11:45 (S1353)  수 10:30~11:45 (S1353),"*융합소프트웨어학부 공통전공 (데이터사이언스, 인공지능 전용)",
2학년,자료구조,3,3,N,박주영,6052,0,45,월 12:00~13:15 (S1353)  수 12:00~13:15 (S1353),*융합소프트웨어학부 공통전공 (응용소프트웨어 전용) / 데이터구조와알고리즘1 중복강좌,
3학년,모바일프로그래밍,3,3,N,김선곤,6053,0,50,목 17:50~20:15 (S1350),*융합소프트웨어학부 공통전공 / &#39;모바일컴퓨팅(HEH01302)&#39;과 중복 강좌임,
3학년,컴퓨터아키텍쳐,3,3,N,김대원,6054,0,40,수 15:00~17:45 (S1353),*융합소프트웨어학부 공통전공 / &#39;시스템프로그래밍1(HEC01212)&#39;과 중복 과목임,
4학년,클라우드컴퓨팅,3,3,N,김주영,6055,0,52,화 12:00~13:15 (S1350)  목 12:00~13:15 (S1350),*융합소프트웨어학부 공통전공 (응용소프트웨어 전용),❌
4학년,클라우드컴퓨팅,3,3,N,김주영,6056,0,52,화 13:30~14:45 (S1350)  목 13:30~14:45 (S1350),"*융합소프트웨어학부 공통전공(데이터사이언스,인공지능 전용) / 클라우드시스템과 중복",❌
2학년,패턴중심사고와프로그래밍,3,3,N,최성운,6057,0,50,화 15:00~17:45 (S1350),,❌
3학년,비즈니스모델링1,3,3,N,김일주,6058,0,45,월 13:30~14:45 (S1350)  수 13:30~14:45 (S1350),,
2학년,DB설계및구현1,3,3,N,김일주,6059,0,35,월 10:30~11:45 (S1350)  수 10:30~11:45 (S1350),*외국어(영어) 강좌,❌
2학년,DB설계및구현1,3,3,N,김일주,6060,0,0,월 09:00~10:15 ()  수 09:00~10:15 (),,❌
3학년,체계적SW개발프로세스,3,3,N,김정호,6061,0,25,화 10:30~11:45 (S1350)  목 10:30~11:45 (S1350),*응용소프트웨어전공 강좌 / 소프트웨어공학(6086)과 합반강좌로 운영됨,
3학년,분산프로그래밍1,3,3,N,김정호,6062,0,40,화 12:00~13:15 (S1554)  목 12:00~13:15 (S1554),,
4학년,팀프로젝트I,3,3,N,김정호,6063,0,40,화 13:30~14:45 (S1554)  목 13:30~14:45 (S1554),,
4학년,SW기술세미나1,3,3,N,김재관,6064,0,35,수 13:30~16:15 (S1554),,
4학년,컴퓨터보안,3,4,N,김형욱,6065,0,32,수 10:30~13:15 (S10219),,❌
4학년,인공지능1,3,3,N,김주영,6066,0,43,화 10:30~11:45 (S1554)  목 10:30~11:45 (S1554),,❌
2학년,융합기초프로그래밍,3,3,N,손영기,6067,0,30,금 12:00~14:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합기초프로그래밍,3,3,N,손영기,6068,0,30,금 15:00~17:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합기초프로그래밍,3,3,N,김정욱,6069,0,20,금 12:00~14:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / 자연캠퍼스 수업,❌
2학년,융합데이터시각화,3,3,N,미배정,6070,0,30,금 12:00~14:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합데이터시각화,3,3,N,미배정,6071,0,30,금 15:00~17:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합데이터시각화,3,3,N,김정욱,6072,0,20,금 15:00~17:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 / 자연캠퍼스 수업,❌
3학년,융합캡스톤디자인,3,3,N,윤석용,6073,0,30,목 13:30~16:15 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목,❌
2학년,융합데이터사이언스개론,3,3,N,윤석용,6074,0,30,목 09:00~11:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / &#39;융합R통계분석&#39;과 중복 과목,❌
2학년,융합데이터사이언스개론,3,3,N,손영기,6075,0,30,금 09:00~11:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / &#39;융합R통계분석&#39;과 중복 과목,❌
2학년,융합데이터사이언스개론,3,3,N,김정욱,6076,0,20,금 09:00~11:45 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 / &#39;융합R통계분석&#39;과 중복 과목 / 자연캠,❌
1학년,기초프로그래밍1,3,3,N,김상균,6077,0,53,화 10:30~11:45 (S1353)  목 10:30~11:45 (S1353),*단과대학 전공이해기초교과 / &#39;절차적사고와프로그래밍(HEB01101)&#39;과 중복 과목임,❌
1학년,기초프로그래밍1,3,3,N,김상균,6078,0,53,화 13:30~14:45 (S1353)  목 13:30~14:45 (S1353),*단과대학 전공이해기초교과 / &#39;절차적사고와프로그래밍(HEB01101)&#39;과 중복 과목임,❌
1학년,기초프로그래밍1,3,3,N,오민식,6079,0,80,월 10:30~11:45 ()  수 10:30~11:45 (),*단과대학 전공이해기초교과 / &#39;절차적사고와프로그래밍(HEB01101)&#39;과 중복 과목임,
1학년,융합소프트웨어및디지털콘텐츠디자인전공탐색세미나,1,1,Y,홍대영,6080,0,50,금 11:00~12:50 (S1154),*무전공 및 단과대학 단위 모집 입학생(1학년) 대상 교과목 / 상반기(8주) 집중이수제 운영,❌
2학년,인공지능수학,3,3,N,안현진,6081,0,70,목 13:30~14:45 ()  금 13:30~14:45 (),,
2학년,데이터사이언스개론,3,3,N,이강선,6082,0,50,월 13:30~14:45 (S1353)  수 13:30~14:45 (S1353),"&#39;데이터사이언스개론(HED01102)&#39;, &#39;R통계분석(HED01202)&#39;와 중복 과목",
2학년,데이터베이스,3,3,N,전종훈,6083,0,50,화 15:00~16:15 (S1353)  목 15:00~16:15 (S1353),,❌
3학년,고급프로그래밍,3,3,N,홍대영,6085,0,45,월 13:30~16:15 (),,❌
3학년,소프트웨어공학,3,3,N,김정호,6086,0,25,화 10:30~11:45 (S1350)  목 10:30~11:45 (S1350),"*데이터사이언스, 인공지능전공 강좌 / 체계적SW개발프로세스(6061)과 합반강좌로 운영됨",
3학년,머신러닝,3,3,N,오민식,6087,0,35,월 12:00~13:15 (S1558)  수 12:00~13:15 (S1558),&#39;인공지능(HED01315)&#39;와 중복 과목,
3학년,빅데이터프로그래밍,3,3,N,미배정,6088,0,50,화 12:00~13:15 (S1353)  목 12:00~13:15 (S1353),,❌
3학년,빅데이터프로그래밍,3,3,N,미배정,6089,0,35,금 10:00~12:50 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / 자연캠퍼스 수업,❌
4학년,데이터마이닝,3,3,N,홍대영,6090,0,32,월 10:30~11:45 (S1558)  수 10:30~11:45 (S1558),,❌
4학년,캡스톤디자인1,3,3,N,김상균,6091,0,36,목 15:00~17:45 (S1558),,❌
4학년,데이터사이언스특론,3,3,N,미배정,6092,0,35,화 10:00~11:50 (),*AI&middot;빅데이터 융합전공 공통 SW도구 전용 교과목 / 자연캠퍼스 수업,❌
4학년,소셜인텔리젼스,3,3,N,정재희,6093,0,30,수 13:30~16:15 (S1558),,
2학년,재무회계,3,3,N,이현경,6094,0,40,,"회계세무학과 2학년 대상, 온라인강좌",
2학년,원가회계,3,3,N,윤현택,6095,0,40,토 13:00~15:50 (),회계세무학과 2학년대상,
2학년,세법개론,3,3,N,이현경,6096,0,40,토 16:00~18:35 (),회계세무학과 2학년대상,
2학년,상법,3,3,N,고범승,6097,0,40,토 09:00~11:50 (),회계세무학과 2학년대상,❌
2학년,경영학원론,3,3,N,노정란,6098,0,40,수 20:20~22:45 (),회계세무학과 2학년대상,
3학년,중급회계2,3,3,N,이현경,6099,0,40,,"회계세무학과 3학년 대상, 온라인강좌",
3학년,원가관리회계연습,3,3,N,윤현택,6100,0,40,토 16:00~18:35 (),회계세무학과 3학년대상,❌
3학년,회계감사1,3,3,N,미배정,6101,0,40,수 20:20~22:45 (),회계세무학과 3학년 대상,❌
3학년,법인세법,3,3,N,미배정,6102,0,40,토 09:00~11:50 (),회계세무학과 3학년 대상,❌
3학년,사회과학조사방법론,3,3,N,미배정,6103,0,40,토 13:00~15:50 (),회계세무학과 3학년 대상,❌
2학년,건강가정론,3,3,N,주지현,6104,0,40,토 16:00~18:35 (),사회복지학과 2학년대상,❌
2학년,사회복지실천론,3,3,N,채수진,6105,0,40,토 13:00~15:50 (),사회복지학과 2학년대상,
2학년,노인복지론,3,3,N,백주희,6106,0,40,토 09:00~11:50 (),사회복지학과2학년대상,
3학년,아동복지론,3,3,N,최인화,6107,0,40,수 20:20~22:45 (),사회복지학과 3학년대상,
2학년,사회복지학개론,3,3,N,주영선,6108,0,40,수 20:20~22:45 (),사회복지학과 2학년대상,
3학년,정신건강사회복지론,3,3,N,배은미,6109,0,40,토 16:00~18:35 (),사회복지학과 3학년 대상,
3학년,의료사회복지론,3,3,N,채수진,6110,0,40,토 09:00~11:50 (),사회복지학과 3학년대상,
3학년,프로그램개발과평가,3,3,N,김영일,6111,0,40,토 13:00~15:50 (),사회복지학과 3학년 대상,
4학년,사회복지행정론,3,3,N,임상기,6112,0,40,토 13:00~15:50 (),사상복지학과 4학년대상,
4학년,사회복지법제와실천,3,3,N,강지선,6113,0,40,토 09:00~11:50 (),사회복지학과 4학년대상,❌
4학년,청소년복지론,3,3,N,최인화,6114,0,40,,"사회복지학과 4학년대상, 온라인강좌",
4학년,사례관리론,3,3,N,채수진,6115,0,40,수 20:20~22:45 (),사회복지학과 4학년대상,
3학년,크리에이티브커트,3,3,N,박승민,6116,0,30,토 16:00~18:35 (),,
4학년,뷰티디자인발상,3,3,N,김영순,6117,0,30,토 13:00~15:50 (),,❌
4학년,뷰티마케팅,3,3,N,한명진,6118,0,30,토 10:00~12:50 (),,❌
2학년,도시계획론,3,3,N,미배정,6119,0,50,토 13:00~15:50 (),부동산학과 2학년 대상,❌
2학년,부동산공법,3,3,N,황종규,6120,0,50,,"부동산학과 2학년 대상, 온라인강좌",
2학년,부동산경제학,3,3,N,이상영,6121,0,50,토 09:00~11:50 (),부동산학과 2학년 대상,
2학년,공간정보와빅데이터,3,3,N,박순만,6122,0,50,수 20:20~22:45 (),부동산학과 3학년 대상,
2학년,부동산중개론,3,3,N,김경희,6123,0,50,수 20:20~22:45 (),부동산학과 2학년 대상,❌
3학년,토지정책론,3,3,N,미배정,6124,0,50,토 09:00~11:50 (),부동산학과 3학년 대상,❌
3학년,부동산개발론,3,3,N,황종규,6125,0,50,토 13:00~15:50 (),부동산학과 3학년 대상,
4학년,임대주택산업론,3,3,N,순희자,6126,0,50,토 16:00~18:35 (),부동산학과 4학년 대상,
4학년,부동산마케팅,3,3,N,이동주,6127,0,50,토 13:00~15:50 (),부동산학과 4학년 대상,❌
4학년,부동산개발사례연구,3,3,N,황종규,6128,0,50,수 20:20~22:45 (),부동산학과 4학년 대상,
4학년,오피스빌딩관리론,3,3,N,윤여신,6129,0,50,토 09:00~11:50 (),부동산학과 4학년 대상,
4학년,부동산AI데이터랩,3,3,N,박순만,6130,0,50,목 19:30~21:55 (),"부동산학과 2,3,4학년 대상, 프롭테크연계전공필수강좌",
4학년,웹툰콘텐츠창작3,3,3,N,김수지,6131,0,30,금 10:00~12:50 (),,❌
4학년,웹툰코미컬라이징1,3,3,N,미배정,6132,0,0,,,❌
4학년,웹툰제작프로세스1,3,3,N,박운용,6133,0,30,토 10:00~12:50 (),,
2학년,디지털마케팅,3,3,N,오세종,6134,0,30,토 15:10~17:40 (),,
2학년,SCM,3,3,N,오영택,6135,0,30,토 15:10~17:40 (),,❌
2학년,경영정보시스템,3,3,N,박원근,6136,0,30,토 17:50~20:05 (),,
3학년,물류관리론,3,3,N,오영택,6137,0,30,토 17:50~20:05 (),,❌
3학년,보관하역론,3,3,N,유재실,6138,0,30,토 17:50~20:05 (),,❌
3학년,재고관리,3,3,N,전정영,6139,0,30,토 15:10~17:40 (),,❌
3학년,프랜차이즈경영,3,3,N,이재한,6140,0,30,토 12:30~15:00 (),,
3학년,국제물류론,3,3,N,박민정,6141,0,30,토 12:30~15:00 (),,❌
4학년,유통경영,3,3,N,미배정,6142,0,0,,,❌
2학년,아시아시장의이해,3,3,N,미배정,6143,0,40,수 20:20~22:45 (),미래융합경영학과 2학년 대상,❌
2학년,서비스마케팅,3,3,N,김세희,6144,0,45,수 20:20~22:45 (),미래융합경영학과 3학년 대상,
2학년,기업윤리,3,3,N,박지현,6145,0,55,수 20:20~21:35 (),"미래융합경영학과 4학년 대상, 블렌디드강좌",
4학년,디지털데이터베이스마케팅,3,3,N,김형진,6146,0,50,,"미래융합경영학과 3학년 대상, 온라인강좌",❌
2학년,마케팅원론,3,3,N,김형진,6147,0,40,토 13:00~15:50 (),미래융합경영학과 2학년 대상,❌
2학년,재무관리,3,3,N,정미화,6148,0,45,토 16:00~18:35 (),미래융합경영학과 3학년 대상,
2학년,회계원리,3,3,N,박경진,6149,0,45,,"미래융합경영학과 2학년 대상, 온라인강좌",
3학년,조직행동론,3,3,N,박지현,6150,0,45,토 09:00~11:50 (),미래융합경영학과 2학년 대상,
3학년,시장조사의이론과실제,3,3,N,김세희,6151,0,55,토 13:00~15:50 (),미래융합경영학과 4학년 대상,
3학년,바이오헬스케어빅데이터분석,3,3,N,김형진,6152,0,55,토 16:00~17:15 (),"미래융합경영학과 4학년 대상, 블렌디드강좌",❌
3학년,미래융합과자기혁신경영,3,3,N,미배정,6153,0,40,토 16:00~18:35 (),미래융합경영학과 2학년 대상,❌
2학년,소비자행동과CRM,3,3,N,김형진,6154,0,45,토 09:00~11:50 (),미래융합경영학과 3학년 대상,❌
4학년,HR전략의최신주제및사례연구,3,3,N,노정란,6155,0,55,토 09:00~11:50 (),미래융합경영학과 4학년 대상,
3학년,기업가정신과리더십,3,3,N,노정란,6156,0,40,토 13:00~15:50 (),미래융합경영학과 3학년 대상,
4학년,리더십이론과적용,3,3,N,박지현,6157,0,55,,"미래융합경영학과 4학년 대상, 온라인강좌",
2학년,상담심리학,3,3,N,안수정,6158,0,40,수 20:20~22:45 (),심리치료학과 2학년 대상,❌
2학년,놀이심리치료개론,3,3,N,임선자,6159,0,40,토 13:00~15:50 (),심리치료학과 2학년 대상,❌
2학년,발달심리학,3,3,N,노남숙,6160,0,40,토 16:00~18:35 (),"심리치료학과 2학년 대상, 블렌디드강좌",
3학년,이상심리학,3,3,N,배병훈,6161,0,40,수 20:20~22:45 (),심리치료학과 3학년 대상,❌
3학년,심리측정및평가,3,3,N,안수정,6162,0,40,토 09:00~11:50 (),"심리치료학과 3학년 대상, 블렌디드강좌",❌
2학년,심리통계,3,3,N,이상학,6163,0,40,토 13:00~15:50 (),심리치료학과 3학년 대상,❌
3학년,집단상담및치료,3,3,N,박은선,6164,0,40,토 16:00~18:35 (),"심리치료학과 3학년 대상, 블렌디드강좌",
3학년,학습심리학,3,3,N,라영안,6165,0,40,,"심리치료학과 2학년 대상, 온라인강좌",
3학년,중독심리학,3,3,N,황인지,6166,0,40,토 09:00~11:50 (),심리치료학과 4학년 대상,❌
4학년,진로상담,3,3,N,라영안,6167,0,40,수 20:20~22:45 (),심리치료학과 4학년 대상,
4학년,인지신경심리학,3,3,N,윤제현,6168,0,40,토 16:00~18:35 (),심리치료학과 4학년 대상,
4학년,현장실습,3,3,N,안수정,6169,0,40,토 13:00~15:50 (),심리치료학과 4학년 대상,❌
3학년,문화콘텐츠개론1,3,3,N,하서원,6170,0,30,목 10:00~12:50 (),,❌
4학년,3D모델링워크숍1,3,3,N,박다정,6171,0,30,목 14:00~16:50 (),,❌
4학년,콘셉트아트워크숍1,3,3,N,이재형,6172,0,30,목 14:00~16:50 (),,❌
2학년,창업론,3,3,N,박미정,6173,0,30,토 18:00~20:50 (),,❌
3학년,마케팅관리론,3,3,N,지용기,6175,0,30,토 15:00~17:50 (),,❌
3학년,식품유통론,3,3,N,최병환,6176,0,30,토 12:00~14:50 (),,❌
4학년,인적자원관리,3,3,N,미배정,6177,0,0,,,❌
4학년,고객관계관리,3,3,N,미배정,6178,0,0,,,❌
2학년,민법총론,3,3,N,박득배,6179,0,40,토 13:00~15:50 (),법무행정학과 2학년대상,
3학년,행정법개론,3,3,N,석호영,6180,0,40,토 13:00~15:50 (),법무행정학과 3학년 대상,❌
2학년,헌법입문,3,3,N,석호영,6181,0,40,,"법무행정학과 2학년 대상, 온라인강좌",❌
3학년,계약법,3,3,N,박득배,6182,0,40,토 16:00~18:35 (),법무행정학과 2학년 대상,
2학년,형법개론,3,3,N,신효성,6183,0,40,수 20:20~22:45 (),법무행정학과 2학년 대상,❌
3학년,경제법개론,3,3,N,홍명수,6184,0,40,수 20:20~22:45 (),법무행정학과 3학년 대상,
3학년,상법개론,3,3,N,고범승,6185,0,40,토 16:00~18:35 (),법무행정학과 3학년 대상,❌
4학년,지적재산권법개론,3,3,N,이상미,6186,0,40,토 09:00~11:50 (),법무행정학과 3학년 대상,❌
4학년,조사방법론,3,3,N,이혜경,6187,0,40,토 09:00~11:50 (),법무행정학과 4학년 대상,❌
4학년,드론과항공법,3,3,N,석호영,6188,0,40,토 16:00~18:35 (),법무행정학과 4학년 대상,❌
3학년,조직론,3,3,N,김강배,6189,0,40,토 09:00~11:50 (),법무행정학과 2학년 대상,
4학년,정책분석평가론,3,3,N,이혜경,6190,0,40,토 13:00~15:50 (),법무행정학과 4학년 대상,❌
2학년,영상디자인기초,3,3,N,배성균,6191,0,32,토 09:00~11:50 (),멀티디자인학과 2학년 대상,❌
3학년,모바일디자인,3,3,N,미배정,6192,0,32,토 13:00~15:50 (),멀티디자인학과 3학년 대상,❌
3학년,콘텐츠디자인,3,3,N,최현호,6193,0,32,토 09:00~11:50 (),멀티디자인학과 3학년 대상,
1학년,드로잉,3,3,N,임선경,6194,0,30,수 19:30~21:55 (),멀티디자인학과 1학년 대상,❌
2학년,색채디자인,3,3,N,조성민,6195,0,32,토 13:00~15:50 (),멀티디자인학과 2학년 대상,
4학년,졸업프로젝트1,3,3,N,최현호,6196,0,14,토 13:00~15:50 (S3622),멀티디자인학과 4학년 대상,
4학년,졸업프로젝트1,3,3,N,박진후,6197,0,14,토 13:00~15:50 (),멀티디자인학과 4학년 대상,❌
4학년,디자인기획,3,3,N,최현호,6198,0,32,토 16:00~18:35 (),멀티디자인학과 4학년 대상,
2학년,타이포그래피,3,3,N,박진후,6199,0,32,토 16:00~18:35 (),멀티디자인학과 2학년 대상,❌
3학년,브랜드디자인,3,3,N,박진후,6200,0,32,수 20:20~22:45 (),멀티디자인학과 3학년 대상,❌
3학년,3D그래픽스심화,3,3,N,미배정,6201,0,32,토 16:00~18:35 (),멀티디자인학과 3학년 대상,❌
4학년,시각디자인연구,3,3,N,박진후,6202,0,32,토 09:00~11:50 (),멀티디자인학과 4학년 대상,❌
1학년,스포츠매니지먼트,3,3,N,유정우,6203,0,30,수 11:00~13:50 (),,
1학년,스포츠와운동생리,3,3,N,우종웅,6204,0,30,토 14:00~16:50 (),,❌
1학년,스포츠산업사,3,3,N,신은영,6205,0,30,월 14:00~16:50 (),,❌
1학년,기운동체조,3,3,N,미배정,6206,0,0,,,❌
3학년,건강관리,3,3,N,전진호,6207,0,30,월 11:00~13:50 (),,
3학년,스포츠경영론,3,3,N,미배정,6208,0,0,,,❌
4학년,스포츠와법,3,3,N,윤태기,6209,0,30,수 08:00~10:50 (),,❌
4학년,전공실기(골프)1,3,3,N,이효정,6210,0,30,,,❌
3학년,스포츠정보론,3,3,N,미배정,6211,0,0,,,❌
4학년,스포츠산업경영인턴쉽1,3,3,N,미배정,6212,0,0,,,❌
전학년,교육과일의세계,3,3,N,김지영,6213,0,100,월 00:00~00:00 (),,
3학년,경영조직론,3,3,N,순희자,6214,0,100,토 09:00~11:30 (),,
3학년,예술경영과기업가정신,3,3,N,김시형,6215,0,100,화 00:00~00:00 (),,
전학년,아동상담심리학,3,3,N,정은정,6216,0,100,토 00:00~00:00 (),,❌
4학년,문화콘텐츠의이해,3,3,N,장혜영,6217,0,100,수 00:00~00:00 (),,
3학년,주거복지론,3,3,N,황종규,6218,0,100,토 09:00~11:30 (),,
전학년,현대사회경력개발,3,3,N,김지영,6219,0,100,토 09:00~11:30 (),,
전학년,글로벌경영,3,3,N,이정환,6220,0,100,목 00:00~00:00 (),,
1학년,가족생활교육,3,3,N,신남순,6221,0,30,토 17:50~20:05 (),,
1학년,청소년복지론,3,3,N,미배정,6222,0,0,,,❌
1학년,아동복지론,3,3,N,박희숙,6223,0,30,토 12:30~15:00 (),,❌
3학년,사회복지실천론,3,3,N,한미란,6224,0,30,토 15:10~17:40 (),,
3학년,심리학개론,3,3,N,김지현,6225,0,30,토 12:30~15:00 (),,
3학년,사회복지학개론,3,3,N,미배정,6226,0,0,,,❌
3학년,사회복지법제와실천,3,3,N,최현,6227,0,30,토 15:10~17:40 (),,❌
4학년,가족상담및가족치료,3,3,N,길민재,6228,0,30,토 17:50~20:05 (),,❌
4학년,인간행동과사회환경,3,3,N,김지현,6229,0,30,토 17:50~20:05 (),,
4학년,사회복지정책론,3,3,N,미배정,6230,0,0,,,❌
4학년,가족복지론,3,3,N,신옥자,6231,0,30,토 12:30~15:00 (),,❌
2학년,부동산플랫폼과공유경제,3,3,N,박순만,6232,0,50,토 16:00~18:35 (),"부동산학과 2학년 대상, 프롭테크연계전공필수강좌",
3학년,AI와미디어콘텐츠,3,3,N,김지용,6233,0,30,목 13:00~15:50 (),,❌
3학년,영상사운드프로젝트,3,3,N,김태용,6234,0,30,목 10:00~12:50 (),,❌
3학년,영상편집프로젝트,3,3,N,안서윤,6235,0,30,수 13:00~15:50 (),,❌
3학년,브랜드마케팅,3,3,N,문원경,6236,0,30,수 10:00~12:50 (),,
4학년,영상제작현장프로젝트,3,3,N,최현종,6237,0,30,수 13:00~15:50 (),,❌
4학년,융합미디어제작프로젝트,3,3,N,한재원,6238,0,30,목 13:00~15:50 (),,❌
1학년,융합예술학입문,3,3,N,조선우,6239,0,40,화 15:00~17:45 (S1950),,
전학년,글로벌스터디스입문,3,3,N,이현정,6240,0,35,금 09:00~11:45 (S1546),팀티칭강의,
전학년,교양테니스,2,2,N,최진영,6241,0,40,월 09:00~10:50 (S10144),교외 수업진행(세부내용 수업계획서 참고),
전학년,교양테니스,2,2,N,최진영,6242,0,40,월 11:00~12:50 (S10144),교외 수업진행(세부내용 수업계획서 참고),
전학년,교수(박지현)세미나,1,1,Y,박지현,6243,0,24,,"미래융합대학 미래융합경영학과 2026학번 전용강좌, N/P",
전학년,교수(박진후)세미나,1,1,Y,박진후,6244,0,25,수 18:40~19:25 (),"미래융합대학 멀티디자인학과 2026학번 전용강좌, N/P",❌
전학년,교수(사토요코)세미나,1,1,Y,사토 요코,6245,0,55,월 18:00~18:50 (S1731),"인문대학 아시아중동어문학부 일어일문학전공 전용강좌, N/P",
전학년,인간심리의이해,3,3,N,진성조,6246,0,55,화 15:00~16:15 (S1217)  목 15:00~16:15 (S1217),,
전학년,인간심리의이해,3,3,N,진성조,6247,0,55,화 16:30~16:15 (S1217)  목 16:30~17:45 (S1217),,
2학년,한국어표현교육론,3,3,N,장채린,6248,0,50,월 10:30~11:45 (S1919)  수 10:30~11:45 (S1919),,
2학년,한국어어휘교육론,3,3,N,서반석,6249,0,50,화 12:00~13:15 (S1919)  목 12:00~13:15 (S1919),,
3학년,음악치료이해하기:원리와실제,3,3,N,이상은,6250,0,100,금 00:00~00:00 (),,❌
3학년,심리학개론,3,3,N,미배정,6251,0,1,,,❌
전학년,가족치료,3,3,N,이송희,6252,0,30,,,❌
3학년,인간행동과사회환경,3,3,N,미배정,6253,0,1,,,❌
3학년,예술치료,3,3,N,남숙영,6254,0,30,,,❌
3학년,놀이치료,3,3,N,박미순,6255,0,30,,,❌
전학년,리더십과상담코칭,3,3,N,이송희,6256,0,30,,,❌
4학년,브랜드기획과커뮤니케이션전략,3,3,N,박진후,6257,0,30,,,❌
3학년,기업홍보영상디자인,3,3,N,양승원,6258,0,30,,,❌
4학년,취.창업디자인경영1,3,3,N,조은지,6259,0,30,,,❌
3학년,커뮤니케이션디자인1,3,3,N,조은지,6260,0,30,,,❌
3학년,OTT컨텐츠제작,3,3,N,정주연,6261,0,30,,,❌
4학년,디자인&영상테크닉1,2,2,N,미배정,6262,0,1,,,❌
4학년,연주발표3,3,3,N,김남원,6263,0,30,,,❌
4학년,케이팝앙상블,3,3,N,정승수,6264,0,30,,,❌
3학년,공연실습1,2,2,N,정헌섭,6265,0,30,,,❌
3학년,뮤직비지니스1,2,2,N,정헌섭,6266,0,30,,,❌
4학년,스포츠이벤트경영론,3,3,N,이진영,6267,0,30,토 08:00~10:50 (),,❌
4학년,창업마케팅,3,3,N,이현숙,6268,0,30,토 12:00~14:50 (),,❌
4학년,화물운송,3,3,N,이재곤,6269,0,30,토 15:00~17:50 (),,❌
3학년,경영학원론,3,3,N,지용기,6270,0,30,토 18:00~20:50 (),,❌
4학년,멀티미디어디자인프로젝트1,3,3,N,이기호,6271,0,30,화 10:00~12:50 (),,❌
1학년,영상디자인기초1,3,3,N,안서윤,6272,0,30,수 10:00~12:50 (),,❌
2학년,서비스마케팅,3,3,N,문원경,6273,0,30,수 13:00~15:50 (),,
전학년,사운드디자인,3,3,N,김지용,6274,0,30,목 10:00~12:50 (),,❌
2학년,영상개론,3,3,N,이기호,6275,0,30,화 13:00~15:50 (),,❌
3학년,영상컨텐츠디자인1,3,3,N,최현종,6276,0,30,수 10:00~12:50 (),,❌
2학년,크리에이티브디자인,3,3,N,한재원,6277,0,30,목 10:00~12:50 (),,❌
4학년,멀티미디어디자인프로젝트2(캡스톤디자인),3,3,N,김태용,6278,0,30,목 13:00~15:50 (),,❌
전학년,체육사,3,3,N,미배정,6279,0,1,,,❌
전학년,체육사,3,3,N,미배정,6280,0,1,,,❌
전학년,"우주,생명,마음",3,3,N,조상훈,6281,0,30,화 11:00~13:50 (),,
전학년,영양과운동,3,3,N,전진호,6282,0,30,목 11:00~13:50 (),,❌
전학년,현대인과정신건강,3,3,N,이정숙,6283,0,30,화 08:00~10:50 (),,
전학년,금융시장의이해,3,3,N,남기옥,6284,0,30,수 14:00~16:50 (),,
전학년,현대사회와스포츠,3,3,N,유정우,6285,0,30,수 08:00~10:50 (),,
2학년,어드밴스디자인1,3,3,N,미배정,6288,0,1,,,❌
3학년,어드밴스디자인2,3,3,N,한지연,6289,0,30,월 10:00~12:50 (),,❌
전학년,스토리텔링과기획,3,3,N,오필정,6290,0,30,화 14:50~16:50 (),,❌
1학년,디지털그래픽스1,3,3,N,하서원,6291,0,30,금 10:00~12:50 (),,❌
전학년,품질경영,3,3,N,장영순,6292,0,100,월 00:00~00:00 (),,❌
1학년,융합소프트웨어및디지털콘텐츠디자인전공탐색세미나,1,1,Y,홍대영,6293,0,50,금 11:00~12:50 (S1154),*무전공 및 단과대학 단위 모집 입학생(1학년) 대상 교과목 / 하반기(8주) 집중이수제 운영,❌
전학년,교수(박순만)세미나,1,1,Y,박순만,6294,0,15,수 18:40~19:25 (S1254),미래융합대학 부동산학과 2026학번 신입생 전용강좌,
3학년,기업금융론,3,3,N,빈기범,6295,0,40,화 13:30~14:45 (S1441)  목 13:30~14:45 (S1441),,
1학년,건반초견및화성실습1,2,2,N,유호정,6296,0,30,,,❌
1학년,시창.청음2(피아노),2,2,N,마진욱,6297,0,30,,,❌
3학년,전공실기5(피아노),3,3,N,미배정,6298,0,1,,,❌
4학년,전공실기8(졸업작품작곡-캡스톤디자인),3,3,N,정승수,6299,0,30,,,❌
전학년,컴퓨터작곡,2,2,N,미배정,6300,0,1,,,❌
